cardNumber,timestamp,amount
3219459079118226,2024-07-23T11:23:30.771Z,-61.96
3589249568754350,2024-07-23T12:03:59.771Z,230.78
6419514998974763,2024-07-23T12:14:01.771Z,681.91
6288853716425504,2024-07-23T13:13:25.771Z,239.27
5216484446506263,2024-07-23T18:19:29.771Z,502.26
6018480886031697,2024-07-23T19:45:28.771Z,915.40
3690769043359511,2024-07-23T19:47:09.771Z,-471.61
3171948530096903,2024-07-23T21:22:51.771Z,15.46
3171948530096903,2024-07-24T03:53:21.771Z,-176.75
5216484446506263,2024-07-24T05:34:25.771Z,-890.46
3663297678172224,2024-07-24T07:15:23.771Z,-145.76
3537349596978716,2024-07-24T07:56:45.771Z,-716.50
6833412122497701,2024-07-24T08:08:45.771Z,-639.27
4024012623842318,2024-07-24T09:26:46.771Z,266.82
6437219155436606,2024-07-24T11:39:54.771Z,550.12
5618401722389028,2024-07-24T11:42:22.771Z,936.74
4378233413863490,2024-07-24T11:52:33.771Z,8.15
5995696966070264,2024-07-24T12:01:58.771Z,924.88
4024012623842318,2024-07-24T12:11:01.771Z,-632.13
3328090600295181,2024-07-24T13:56:29.771Z,735.86
5581253985313232,2024-07-24T14:04:13.771Z,-95.21
4932629994846233,2024-07-24T14:33:05.771Z,601.84
6564109388484184,2024-07-24T14:52:02.771Z,839.57
3339801217806434,2024-07-24T15:33:57.771Z,-246.65
6288853716425504,2024-07-24T16:55:35.771Z,-975.40
6472592460352496,2024-07-24T17:19:28.771Z,389.67
4210013133081688,2024-07-24T17:32:48.771Z,635.67
3336208249795480,2024-07-24T17:41:58.759Z,36.97
3336208249795480,2024-07-24T17:41:58.759Z,36.97
3336208249795480,2024-07-24T17:41:58.759Z,36.97
3820307659851859,2024-07-24T17:41:58.771Z,147.99
5926759033070471,2024-07-24T17:47:05.771Z,-379.95
5216484446506263,2024-07-24T18:33:21.771Z,-686.61
3820307659851859,2024-07-24T18:48:32.771Z,297.10
5705851002586967,2024-07-24T20:20:06.771Z,-114.33
6657327299602346,2024-07-24T21:57:10.771Z,-597.29
4235973154283559,2024-07-24T22:25:24.771Z,-80.57
5609879353687978,2024-07-24T23:17:25.771Z,-520.33
3219459079118226,2024-07-25T00:13:12.771Z,709.36
3089689896090797,2024-07-25T00:29:27.771Z,364.24
3820307659851859,2024-07-25T00:47:26.771Z,-632.13
3404349486560448,2024-07-25T02:42:16.771Z,-718.03
3663297678172224,2024-07-25T03:25:46.771Z,639.30
6706534013288847,2024-07-25T03:37:50.771Z,-721.19
3339801217806434,2024-07-25T04:39:04.771Z,49.20
6472592460352496,2024-07-25T05:04:05.771Z,-740.30
5816050191711854,2024-07-25T05:34:35.771Z,25.74
6006325963724299,2024-07-25T06:41:04.771Z,468.54
3820307659851859,2024-07-25T07:20:46.771Z,540.28
6419514998974763,2024-07-25T08:32:06.771Z,381.75
4234709814496996,2024-07-25T10:11:34.771Z,-156.09
4024012623842318,2024-07-25T10:54:29.771Z,-898.34
6833412122497701,2024-07-25T11:22:22.771Z,418.16
3578813208959317,2024-07-25T11:29:16.771Z,472.12
3618845513520900,2024-07-25T12:21:42.771Z,724.98
3219459079118226,2024-07-25T12:42:29.771Z,-958.79
3618845513520900,2024-07-25T13:07:42.771Z,-810.18
3537349596978716,2024-07-25T13:35:19.771Z,400.21
6575315976430295,2024-07-25T13:45:47.771Z,-553.53
5216484446506263,2024-07-25T14:59:16.771Z,-427.52
3219459079118226,2024-07-25T18:30:16.771Z,405.24
5091360375658474,2024-07-25T20:52:32.771Z,-287.63
5926759033070471,2024-07-25T21:09:41.771Z,-334.13
3578813208959317,2024-07-25T22:21:54.771Z,59.11
6361000177795595,2024-07-25T23:42:07.771Z,-972.36
6018480886031697,2024-07-26T00:00:01.771Z,-795.17
3745155717279673,2024-07-26T00:11:40.771Z,285.98
3037393026661280,2024-07-26T02:32:26.771Z,576.91
6419514998974763,2024-07-26T03:33:46.771Z,-700.64
6006325963724299,2024-07-26T04:02:07.771Z,-414.89
4210013133081688,2024-07-26T04:25:55.771Z,485.26
5618401722389028,2024-07-26T06:23:51.771Z,77.02
5997179980717501,2024-07-26T08:40:31.771Z,151.43
6575315976430295,2024-07-26T09:59:11.771Z,70.28
5092446914149764,2024-07-26T10:35:59.771Z,977.31
4378233413863490,2024-07-26T10:56:09.771Z,827.82
5092446914149764,2024-07-26T12:14:26.771Z,-496.12
6734576552114648,2024-07-26T13:26:34.771Z,233.70
6657327299602346,2024-07-26T15:59:11.771Z,49.87
5092446914149764,2024-07-26T16:29:14.771Z,-400.54
3339801217806434,2024-07-26T16:41:39.771Z,-740.85
3690769043359511,2024-07-26T18:07:39.771Z,-950.23
4210013133081688,2024-07-26T18:25:07.771Z,591.91
6472592460352496,2024-07-26T18:52:28.771Z,-715.21
3618845513520900,2024-07-26T19:38:04.771Z,527.48
6734576552114648,2024-07-26T20:47:45.771Z,-716.97
3745155717279673,2024-07-26T21:01:28.771Z,-93.29
6706534013288847,2024-07-26T22:27:29.771Z,403.87
6833412122497701,2024-07-26T22:49:53.771Z,155.94
5926759033070471,2024-07-26T22:52:34.771Z,-634.48
4726556059561949,2024-07-26T23:25:05.771Z,-677.68
6564109388484184,2024-07-26T23:27:54.771Z,-141.49
3589249568754350,2024-07-27T00:26:41.771Z,745.93
6657327299602346,2024-07-27T00:47:48.771Z,-359.59
3037393026661280,2024-07-27T01:19:51.771Z,587.33
4024012623842318,2024-07-27T01:57:59.771Z,481.58
6437219155436606,2024-07-27T03:03:07.771Z,925.32
3745155717279673,2024-07-27T03:10:14.771Z,595.94
4024012623842318,2024-07-27T04:03:10.771Z,-735.31
3404349486560448,2024-07-27T04:49:19.771Z,-687.68
6575315976430295,2024-07-27T05:59:11.771Z,-240.87
6575315976430295,2024-07-27T06:20:23.771Z,201.79
5995696966070264,2024-07-27T06:31:46.771Z,-528.30
3089689896090797,2024-07-27T06:45:31.771Z,-853.83
5705851002586967,2024-07-27T07:18:25.771Z,-335.30
6218748060041639,2024-07-27T07:21:56.771Z,-527.41
4024012623842318,2024-07-27T08:06:22.771Z,203.05
6734576552114648,2024-07-27T08:40:53.771Z,139.91
3745155717279673,2024-07-27T10:59:51.771Z,-451.54
3589249568754350,2024-07-27T11:41:57.771Z,-415.65
3745155717279673,2024-07-27T11:44:49.771Z,-895.22
6419514998974763,2024-07-27T11:49:45.771Z,37.18
6288853716425504,2024-07-27T11:59:52.771Z,358.28
4235973154283559,2024-07-27T14:50:49.771Z,-11.17
6706534013288847,2024-07-27T14:58:14.771Z,737.97
6437219155436606,2024-07-27T16:08:18.771Z,295.93
3690769043359511,2024-07-27T16:26:43.771Z,204.57
4378233413863490,2024-07-27T16:38:51.771Z,-60.14
3328090600295181,2024-07-27T17:12:59.771Z,-693.35
6329931100465627,2024-07-27T18:26:22.771Z,-508.72
4024012623842318,2024-07-27T18:48:47.771Z,932.73
3037393026661280,2024-07-27T19:07:30.771Z,-328.10
6706534013288847,2024-07-27T20:26:30.771Z,127.52
3663297678172224,2024-07-27T21:40:17.771Z,736.27
5609879353687978,2024-07-27T22:48:14.771Z,-759.19
3690769043359511,2024-07-27T23:23:39.771Z,-630.02
3663297678172224,2024-07-27T23:33:11.771Z,59.03
3037393026661280,2024-07-28T02:11:09.771Z,-648.95
6218748060041639,2024-07-28T06:35:02.771Z,605.57
6564109388484184,2024-07-28T06:52:20.771Z,46.71
5618401722389028,2024-07-28T07:01:37.771Z,110.61
6657327299602346,2024-07-28T08:40:10.771Z,862.54
3339801217806434,2024-07-28T08:45:56.771Z,-351.36
3537349596978716,2024-07-28T08:57:59.771Z,393.96
3037393026661280,2024-07-28T09:33:51.771Z,-919.34
5216484446506263,2024-07-28T09:53:55.771Z,-4.59
4378233413863490,2024-07-28T10:24:53.771Z,-932.94
5581253985313232,2024-07-28T12:15:37.771Z,-214.00
6706534013288847,2024-07-28T12:29:15.771Z,708.60
3742992852195954,2024-07-28T14:10:53.771Z,-619.42
5997179980717501,2024-07-28T15:25:38.771Z,432.31
6657327299602346,2024-07-28T16:49:15.771Z,826.01
6018480886031697,2024-07-28T17:24:44.771Z,389.12
6706534013288847,2024-07-28T17:35:03.771Z,645.62
5926759033070471,2024-07-28T19:14:40.771Z,-436.03
6833412122497701,2024-07-28T19:34:22.771Z,769.67
4726556059561949,2024-07-28T19:40:50.771Z,57.24
6361000177795595,2024-07-28T19:54:57.771Z,-986.99
4210013133081688,2024-07-28T21:26:49.771Z,-541.79
3328090600295181,2024-07-28T21:29:23.771Z,-671.98
6575315976430295,2024-07-28T22:05:17.771Z,-532.88
4726556059561949,2024-07-28T23:47:09.771Z,-924.12
6018480886031697,2024-07-29T00:03:26.771Z,27.87
3589249568754350,2024-07-29T00:03:41.771Z,826.87
5705851002586967,2024-07-29T00:04:28.771Z,-351.38
4932629994846233,2024-07-29T01:05:35.771Z,471.32
3578813208959317,2024-07-29T01:20:26.771Z,579.12
3171948530096903,2024-07-29T01:36:18.771Z,-817.85
6575315976430295,2024-07-29T03:27:16.771Z,-921.10
3742992852195954,2024-07-29T04:08:07.771Z,465.69
5092446914149764,2024-07-29T04:09:39.771Z,-539.66
5618401722389028,2024-07-29T04:21:59.771Z,822.46
4024012623842318,2024-07-29T06:25:55.771Z,294.58
5091360375658474,2024-07-29T07:08:03.771Z,-424.81
6218748060041639,2024-07-29T07:19:05.771Z,620.20
6018480886031697,2024-07-29T08:05:18.771Z,-551.34
6006325963724299,2024-07-29T09:27:24.771Z,-829.84
5926759033070471,2024-07-29T09:30:36.771Z,148.21
3404349486560448,2024-07-29T10:31:59.771Z,-253.16
3369832681865051,2024-07-29T12:09:53.771Z,282.14
5609879353687978,2024-07-29T13:12:14.771Z,-182.33
3219459079118226,2024-07-29T13:35:02.771Z,-451.99
5816050191711854,2024-07-29T14:15:23.771Z,663.47
3089689896090797,2024-07-29T16:54:37.771Z,-251.52
3589249568754350,2024-07-29T17:50:39.771Z,-766.94
4726556059561949,2024-07-29T17:50:56.771Z,102.73
6437219155436606,2024-07-29T19:51:12.771Z,657.15
5092446914149764,2024-07-29T21:38:41.771Z,850.45
3690769043359511,2024-07-29T21:56:33.771Z,678.02
6419514998974763,2024-07-29T22:08:52.771Z,-127.89
4726556059561949,2024-07-29T22:24:33.771Z,-682.71
5581253985313232,2024-07-30T00:15:20.771Z,615.09
6006325963724299,2024-07-30T00:23:12.771Z,801.24
3369832681865051,2024-07-30T00:32:51.771Z,-833.83
6419514998974763,2024-07-30T02:33:21.771Z,-496.50
3690769043359511,2024-07-30T02:38:37.771Z,-928.61
3589249568754350,2024-07-30T04:15:17.771Z,513.08
5997179980717501,2024-07-30T04:33:50.771Z,-52.01
3404349486560448,2024-07-30T06:29:32.771Z,-744.60
5216484446506263,2024-07-30T07:59:30.771Z,-703.56
5816050191711854,2024-07-30T08:26:04.771Z,344.89
6288853716425504,2024-07-30T08:32:40.771Z,400.92
3537349596978716,2024-07-30T08:59:01.771Z,482.85
6437219155436606,2024-07-30T09:02:24.771Z,-150.68
5091360375658474,2024-07-30T09:11:31.771Z,-976.45
6006325963724299,2024-07-30T09:40:29.771Z,466.04
5926759033070471,2024-07-30T10:07:17.771Z,437.23
6575315976430295,2024-07-30T10:10:01.771Z,-91.43
3328090600295181,2024-07-30T11:38:17.771Z,77.58
6575315976430295,2024-07-30T14:10:58.771Z,-605.54
5995696966070264,2024-07-30T15:44:09.771Z,-326.09
3690769043359511,2024-07-30T15:50:55.771Z,290.56
5618401722389028,2024-07-30T15:52:59.771Z,-662.46
3578813208959317,2024-07-30T15:58:03.771Z,766.88
3089689896090797,2024-07-30T16:10:28.771Z,-14.12
3618845513520900,2024-07-30T17:10:59.771Z,892.53
3037393026661280,2024-07-30T17:24:01.771Z,220.52
6018480886031697,2024-07-30T18:50:59.771Z,13.30
3690769043359511,2024-07-30T18:55:11.771Z,680.31
6833412122497701,2024-07-30T18:56:27.771Z,253.35
4235973154283559,2024-07-30T19:53:30.771Z,950.43
3339801217806434,2024-07-30T20:10:47.771Z,844.52
6734576552114648,2024-07-30T21:54:02.771Z,-28.32
6734576552114648,2024-07-30T21:56:52.771Z,-829.26
4235973154283559,2024-07-30T23:30:33.771Z,-960.05
3171948530096903,2024-07-30T23:59:10.771Z,335.11
3742992852195954,2024-07-31T00:00:06.771Z,49.85
3089689896090797,2024-07-31T00:02:31.771Z,-181.53
6564109388484184,2024-07-31T00:19:49.771Z,460.77
5091360375658474,2024-07-31T02:09:21.771Z,-309.69
6575315976430295,2024-07-31T02:24:41.771Z,-875.59
6657327299602346,2024-07-31T04:41:14.771Z,883.99
6329931100465627,2024-07-31T06:18:35.771Z,-848.13
6419514998974763,2024-07-31T06:46:25.771Z,670.47
3404349486560448,2024-07-31T06:55:10.771Z,-878.62
3369832681865051,2024-07-31T06:55:50.771Z,-877.42
6288853716425504,2024-07-31T07:28:38.771Z,-884.61
4234709814496996,2024-07-31T09:11:21.771Z,-316.09
6564109388484184,2024-07-31T10:28:03.771Z,-0.59
6472592460352496,2024-07-31T11:34:47.771Z,-722.40
4235973154283559,2024-07-31T11:56:25.771Z,-605.80
4267628872390355,2024-07-31T13:24:32.759Z,-398.95
4267628872390355,2024-07-31T13:24:32.759Z,-398.95
4267628872390355,2024-07-31T13:24:32.759Z,-398.95
3589249568754350,2024-07-31T15:03:45.771Z,-609.74
5705851002586967,2024-07-31T17:07:04.771Z,549.89
6657327299602346,2024-07-31T18:19:25.771Z,-255.34
6564109388484184,2024-07-31T20:28:10.771Z,-919.13
6472592460352496,2024-07-31T20:32:17.771Z,614.35
3690769043359511,2024-07-31T22:33:34.771Z,303.18
5997179980717501,2024-07-31T22:43:14.771Z,-336.04
6218748060041639,2024-07-31T22:45:15.771Z,-875.62
3404349486560448,2024-07-31T23:45:28.771Z,969.53
5092446914149764,2024-08-01T00:12:53.771Z,-562.41
6734576552114648,2024-08-01T00:29:09.771Z,6.23
5092446914149764,2024-08-01T01:24:25.771Z,55.75
3037393026661280,2024-08-01T01:31:21.771Z,-25.99
3537349596978716,2024-08-01T02:13:48.771Z,584.60
3745155717279673,2024-08-01T02:40:01.771Z,-21.14
4210013133081688,2024-08-01T02:50:45.771Z,-662.46
6472592460352496,2024-08-01T04:02:28.771Z,-836.11
3578813208959317,2024-08-01T04:19:05.771Z,-333.32
6361000177795595,2024-08-01T04:24:01.771Z,-260.48
6419514998974763,2024-08-01T04:34:33.771Z,720.02
6018480886031697,2024-08-01T04:40:02.771Z,-517.64
5581253985313232,2024-08-01T04:41:22.771Z,-427.89
3171948530096903,2024-08-01T05:03:09.771Z,-104.22
3589249568754350,2024-08-01T06:03:06.771Z,563.58
3339801217806434,2024-08-01T06:17:08.771Z,-765.55
3089689896090797,2024-08-01T06:23:49.771Z,-527.88
3742992852195954,2024-08-01T06:56:13.771Z,883.24
5091360375658474,2024-08-01T08:07:39.771Z,413.36
5091360375658474,2024-08-01T09:27:30.771Z,790.61
6706534013288847,2024-08-01T09:58:21.771Z,964.52
3589249568754350,2024-08-01T11:15:53.771Z,-427.01
3663297678172224,2024-08-01T11:30:57.771Z,-649.47
5609879353687978,2024-08-01T12:03:13.771Z,542.96
5216484446506263,2024-08-01T13:08:43.771Z,719.46
3578813208959317,2024-08-01T13:28:27.771Z,556.04
3339801217806434,2024-08-01T13:36:21.771Z,405.18
3219459079118226,2024-08-01T14:11:25.771Z,57.01
5609879353687978,2024-08-01T15:45:17.771Z,-803.28
3820307659851859,2024-08-01T16:38:23.771Z,-863.17
3690769043359511,2024-08-01T18:36:18.771Z,-75.18
3171948530096903,2024-08-01T18:42:49.771Z,-906.47
5705851002586967,2024-08-01T19:57:28.771Z,-361.51
6006325963724299,2024-08-01T20:16:43.771Z,266.49
3745155717279673,2024-08-01T20:25:42.771Z,819.84
4024012623842318,2024-08-01T21:05:39.771Z,-49.82
3328090600295181,2024-08-01T23:22:41.771Z,111.66
3171948530096903,2024-08-01T23:55:52.771Z,-486.79
6833412122497701,2024-08-02T00:15:28.771Z,184.69
3820307659851859,2024-08-02T01:43:53.771Z,875.43
4378233413863490,2024-08-02T02:52:33.771Z,572.49
3618845513520900,2024-08-02T04:06:37.771Z,926.26
3404349486560448,2024-08-02T04:12:21.771Z,-792.15
3820307659851859,2024-08-02T04:20:01.771Z,482.50
3369832681865051,2024-08-02T05:31:09.771Z,877.16
3171948530096903,2024-08-02T06:23:51.771Z,114.34
3618845513520900,2024-08-02T08:32:03.771Z,120.29
5995696966070264,2024-08-02T08:42:30.771Z,-523.50
3328090600295181,2024-08-02T08:44:08.771Z,480.96
6419514998974763,2024-08-02T10:44:05.771Z,804.48
4210013133081688,2024-08-02T11:13:44.771Z,677.75
4378233413863490,2024-08-02T11:24:16.771Z,-323.50
6018480886031697,2024-08-02T13:24:53.771Z,427.89
6575315976430295,2024-08-02T15:03:36.771Z,-897.40
3171948530096903,2024-08-02T15:54:36.771Z,-379.88
3745155717279673,2024-08-02T16:43:42.771Z,-940.09
3219459079118226,2024-08-02T16:55:26.771Z,-232.87
6419514998974763,2024-08-02T17:41:31.771Z,-310.96
3578813208959317,2024-08-02T17:45:56.771Z,-672.50
6706534013288847,2024-08-02T18:51:05.771Z,-846.70
6006325963724299,2024-08-02T18:56:18.771Z,477.33
6006325963724299,2024-08-02T18:57:10.771Z,692.99
5997179980717501,2024-08-02T19:05:31.771Z,-576.12
4210013133081688,2024-08-02T21:40:17.771Z,208.92
6472592460352496,2024-08-03T01:07:35.771Z,-630.05
5997179980717501,2024-08-03T02:33:05.771Z,-879.56
3745155717279673,2024-08-03T03:06:09.771Z,803.05
6657327299602346,2024-08-03T03:14:40.771Z,827.60
4932629994846233,2024-08-03T03:39:46.771Z,-735.31
4210013133081688,2024-08-03T03:47:01.771Z,-820.69
4932629994846233,2024-08-03T04:25:48.771Z,-11.74
6329931100465627,2024-08-03T05:26:34.771Z,620.20
5092446914149764,2024-08-03T06:20:47.771Z,518.73
5553959204036891,2024-08-03T07:57:20.759Z,-979.41
5553959204036891,2024-08-03T07:57:20.759Z,-979.41
5553959204036891,2024-08-03T07:57:20.759Z,-979.41
5995696966070264,2024-08-03T08:04:27.771Z,879.32
6437219155436606,2024-08-03T08:48:46.771Z,92.35
3589249568754350,2024-08-03T08:59:58.771Z,514.20
4378233413863490,2024-08-03T09:44:35.771Z,836.24
5091360375658474,2024-08-03T09:55:27.771Z,-884.23
6218748060041639,2024-08-03T13:04:55.771Z,881.30
6833412122497701,2024-08-03T13:15:49.771Z,524.49
6575315976430295,2024-08-03T13:25:08.771Z,-273.46
6734576552114648,2024-08-03T13:46:39.771Z,-814.01
3537349596978716,2024-08-03T14:29:15.771Z,842.97
6437219155436606,2024-08-03T14:58:49.771Z,618.51
6361000177795595,2024-08-03T15:08:44.771Z,101.76
5581253985313232,2024-08-03T15:38:14.771Z,-253.15
3745155717279673,2024-08-03T15:39:12.771Z,750.33
4378233413863490,2024-08-03T18:26:35.771Z,-853.49
6018480886031697,2024-08-03T18:31:28.771Z,101.58
3537349596978716,2024-08-03T18:33:59.771Z,416.84
4932629994846233,2024-08-03T19:00:09.771Z,372.28
6018480886031697,2024-08-03T19:14:36.771Z,733.66
3589249568754350,2024-08-03T19:33:59.771Z,736.01
4932629994846233,2024-08-03T21:04:13.771Z,-883.18
5816050191711854,2024-08-03T22:19:59.771Z,-392.73
6575315976430295,2024-08-04T00:16:09.771Z,-111.49
5995696966070264,2024-08-04T00:43:47.771Z,-475.81
3404349486560448,2024-08-04T04:30:40.771Z,458.28
6288853716425504,2024-08-04T04:48:52.771Z,-836.35
4210013133081688,2024-08-04T04:58:59.771Z,-82.92
3618845513520900,2024-08-04T06:40:57.771Z,780.05
5609879353687978,2024-08-04T07:20:50.771Z,-609.94
3328090600295181,2024-08-04T07:40:29.771Z,-438.07
3745155717279673,2024-08-04T07:47:35.771Z,982.58
6419514998974763,2024-08-04T08:26:24.771Z,-28.99
5581253985313232,2024-08-04T08:42:35.771Z,221.46
3404349486560448,2024-08-04T09:29:45.771Z,391.41
6564109388484184,2024-08-04T10:02:14.771Z,163.82
6361000177795595,2024-08-04T13:08:23.771Z,506.48
6419514998974763,2024-08-04T14:34:33.771Z,464.52
6329931100465627,2024-08-04T17:12:09.771Z,571.88
3745155717279673,2024-08-04T17:20:08.771Z,892.22
3219459079118226,2024-08-04T17:39:46.771Z,528.40
3369832681865051,2024-08-04T17:42:48.771Z,151.22
4932629994846233,2024-08-04T18:42:04.771Z,-432.12
5092446914149764,2024-08-04T18:58:03.771Z,-378.22
4024012623842318,2024-08-04T19:29:29.771Z,744.84
3171948530096903,2024-08-04T21:20:39.771Z,345.18
3578813208959317,2024-08-04T21:46:16.771Z,-614.41
5926759033070471,2024-08-04T22:37:03.771Z,998.85
6657327299602346,2024-08-04T23:07:09.771Z,4.87
6006325963724299,2024-08-04T23:53:14.771Z,-936.39
5997179980717501,2024-08-05T00:01:55.771Z,494.89
3690769043359511,2024-08-05T01:11:12.771Z,-309.38
6361000177795595,2024-08-05T04:13:12.771Z,169.09
6361000177795595,2024-08-05T04:40:58.771Z,183.90
4726556059561949,2024-08-05T06:34:56.771Z,780.31
3404349486560448,2024-08-05T07:35:49.771Z,-361.31
3219459079118226,2024-08-05T09:54:38.771Z,956.69
5995696966070264,2024-08-05T10:29:51.771Z,-879.32
6833412122497701,2024-08-05T10:47:15.771Z,-506.28
5816050191711854,2024-08-05T12:40:54.771Z,-798.77
5816050191711854,2024-08-05T14:00:43.771Z,536.73
5609879353687978,2024-08-05T15:09:58.771Z,389.88
5618401722389028,2024-08-05T15:51:02.771Z,-985.45
3328090600295181,2024-08-05T16:11:38.771Z,266.97
3663297678172224,2024-08-05T17:42:49.771Z,-473.25
4234709814496996,2024-08-05T21:10:55.771Z,-753.99
6218748060041639,2024-08-06T00:17:52.771Z,650.78
6706534013288847,2024-08-06T00:30:34.771Z,-854.61
3171948530096903,2024-08-06T00:35:23.771Z,949.41
6218748060041639,2024-08-06T01:19:08.771Z,504.10
6288853716425504,2024-08-06T01:19:16.771Z,-87.25
3742992852195954,2024-08-06T01:39:08.771Z,-754.60
4210013133081688,2024-08-06T03:18:57.771Z,156.49
5092446914149764,2024-08-06T03:38:22.771Z,902.26
3219459079118226,2024-08-06T04:15:41.771Z,-988.62
4234709814496996,2024-08-06T06:14:30.771Z,-610.52
6361000177795595,2024-08-06T06:37:12.771Z,-814.86
6006325963724299,2024-08-06T07:07:58.771Z,-454.52
6706534013288847,2024-08-06T09:06:12.771Z,-11.90
6706534013288847,2024-08-06T10:13:50.771Z,560.70
5997179980717501,2024-08-06T12:20:41.771Z,552.14
4024012623842318,2024-08-06T12:37:04.771Z,-1.95
3589249568754350,2024-08-06T12:43:20.771Z,757.21
5581253985313232,2024-08-06T14:03:26.771Z,922.52
5581253985313232,2024-08-06T14:46:04.771Z,335.64
6329931100465627,2024-08-06T15:01:39.771Z,30.67
3328090600295181,2024-08-06T15:10:55.771Z,917.64
5995696966070264,2024-08-06T15:37:20.771Z,-237.22
5581253985313232,2024-08-06T15:54:17.771Z,24.11
6329931100465627,2024-08-06T16:37:31.771Z,-507.92
6218748060041639,2024-08-06T16:42:00.771Z,467.29
6833412122497701,2024-08-06T17:11:11.771Z,271.99
3578813208959317,2024-08-06T18:11:21.771Z,870.03
3404349486560448,2024-08-06T19:24:50.771Z,404.34
3369832681865051,2024-08-06T20:57:19.771Z,-496.58
6564109388484184,2024-08-06T22:34:45.771Z,193.66
3328090600295181,2024-08-06T23:07:55.771Z,306.76
6657327299602346,2024-08-06T23:18:41.771Z,932.09
3742992852195954,2024-08-06T23:55:56.771Z,258.23
6657327299602346,2024-08-07T00:53:57.771Z,-476.78
3328090600295181,2024-08-07T02:42:13.771Z,-865.75
6218748060041639,2024-08-07T03:53:33.771Z,736.98
5618401722389028,2024-08-07T04:19:49.771Z,-713.07
4024012623842318,2024-08-07T05:53:15.771Z,417.30
3328090600295181,2024-08-07T06:49:29.771Z,-847.63
5705851002586967,2024-08-07T06:49:46.771Z,309.90
4378233413863490,2024-08-07T07:34:34.771Z,538.70
4235973154283559,2024-08-07T07:46:53.771Z,679.82
3589249568754350,2024-08-07T08:11:19.771Z,338.84
5995696966070264,2024-08-07T10:48:11.771Z,469.91
6419514998974763,2024-08-07T13:03:52.771Z,177.03
3037393026661280,2024-08-07T13:15:49.771Z,-440.83
5926759033070471,2024-08-07T13:20:59.771Z,3.45
6329931100465627,2024-08-07T14:20:33.771Z,-76.80
3404349486560448,2024-08-07T14:51:34.771Z,-394.27
3171948530096903,2024-08-07T14:55:17.771Z,370.40
6361000177795595,2024-08-07T15:42:07.771Z,-91.21
6419514998974763,2024-08-07T16:38:19.771Z,-520.36
3663297678172224,2024-08-07T16:44:12.771Z,-599.16
5216484446506263,2024-08-07T16:47:02.771Z,-125.51
6575315976430295,2024-08-07T18:05:50.771Z,-161.16
6361000177795595,2024-08-07T18:12:10.771Z,-570.54
6329931100465627,2024-08-07T20:59:26.771Z,-291.27
6657327299602346,2024-08-07T22:47:15.771Z,530.95
3820307659851859,2024-08-08T00:12:51.771Z,-156.41
3369832681865051,2024-08-08T01:41:34.771Z,282.03
5618401722389028,2024-08-08T02:24:20.771Z,954.07
4235973154283559,2024-08-08T03:57:01.771Z,676.77
4932629994846233,2024-08-08T04:53:33.771Z,438.09
4024012623842318,2024-08-08T05:53:57.771Z,602.07
5092446914149764,2024-08-08T08:29:36.771Z,-120.19
3404349486560448,2024-08-08T09:13:09.771Z,133.94
4210013133081688,2024-08-08T10:45:55.771Z,945.37
5995696966070264,2024-08-08T10:54:20.771Z,732.61
6437219155436606,2024-08-08T11:08:30.771Z,305.69
3578813208959317,2024-08-08T11:38:51.771Z,-136.93
3369832681865051,2024-08-08T12:22:30.771Z,-676.81
3171948530096903,2024-08-08T12:42:05.771Z,-51.43
3037393026661280,2024-08-08T12:52:01.771Z,-684.87
3171948530096903,2024-08-08T12:52:56.771Z,686.51
4932629994846233,2024-08-08T13:17:54.771Z,-412.69
3745155717279673,2024-08-08T13:42:23.771Z,605.62
6329931100465627,2024-08-08T13:52:26.771Z,-243.44
3219459079118226,2024-08-08T13:59:11.771Z,-892.35
5581253985313232,2024-08-08T15:36:27.771Z,390.73
6657327299602346,2024-08-08T15:54:56.771Z,-103.02
5926759033070471,2024-08-08T16:23:50.771Z,494.79
3589249568754350,2024-08-08T16:45:10.771Z,252.95
3618845513520900,2024-08-08T17:35:32.771Z,-687.67
5997179980717501,2024-08-08T18:01:30.771Z,-839.37
5816050191711854,2024-08-08T18:52:38.771Z,-828.45
6734576552114648,2024-08-08T21:49:40.771Z,923.76
6706534013288847,2024-08-08T23:57:36.771Z,676.38
5609879353687978,2024-08-09T00:02:40.771Z,-810.11
6833412122497701,2024-08-09T02:08:19.771Z,-380.15
4932629994846233,2024-08-09T02:42:10.771Z,-510.75
3339801217806434,2024-08-09T02:54:29.771Z,-746.35
4378233413863490,2024-08-09T07:16:32.771Z,237.30
5609879353687978,2024-08-09T07:18:33.771Z,681.43
6734576552114648,2024-08-09T07:40:10.771Z,577.07
3537349596978716,2024-08-09T08:30:52.771Z,115.73
6472592460352496,2024-08-09T10:18:10.771Z,24.34
3618845513520900,2024-08-09T10:19:49.771Z,-865.71
4932629994846233,2024-08-09T11:24:27.771Z,-827.71
3369832681865051,2024-08-09T11:46:07.771Z,-972.52
5091360375658474,2024-08-09T12:05:14.771Z,-487.71
5216484446506263,2024-08-09T12:12:16.771Z,-244.30
3820307659851859,2024-08-09T12:18:50.771Z,969.28
5092446914149764,2024-08-09T12:27:10.771Z,-300.76
3820307659851859,2024-08-09T12:52:57.771Z,644.06
3663297678172224,2024-08-09T13:21:29.771Z,-374.74
3537349596978716,2024-08-09T13:43:13.771Z,454.24
